## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[results/bam/KI2-ATAC.sorted.bam] OUTPUT=results/bam/KI2-ATAC.markdup.bam METRICS_FILE=results/qc/picard/KI2-ATAC.markdup_metrics.txt REMOVE_DUPLICATES=false TMP_DIR=[tmp/KI2-ATAC] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 18 10:45:45 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
KI2-ATAC	1386679	17272313	0	0	481095	2026877	1375827	0.126209	188733974

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.082654	13700085	0	14789459
2.0	2.070625	1265953	955235	399865
3.0	2.972195	205180	151993	27473
4.0	3.794918	44801	28731	9441
5.0	4.545692	12723	5621	5212
6.0	5.230807	5032	1224	3288
7.0	5.856006	2680	228	2265
8.0	6.426529	1808	40	1651
9.0	6.947157	1269	12	1200
10.0	7.422255	989	1	916
11.0	7.855803	801	1	726
12.0	8.251436	594	2	571
13.0	8.612469	448	2	438
14.0	8.941929	416	0	399
15.0	9.242576	336	0	314
16.0	9.51693	276	0	263
17.0	9.767291	196	0	204
18.0	9.995756	176	0	160
19.0	10.204242	164	0	157
20.0	10.394495	158	0	153
21.0	10.568109	133	0	137
22.0	10.72654	119	0	103
23.0	10.871116	96	0	90
24.0	11.003048	94	0	83
25.0	11.123442	71	0	73
26.0	11.233307	78	0	79
27.0	11.333563	59	0	51
28.0	11.425052	47	0	52
29.0	11.50854	55	0	43
30.0	11.584727	47	0	43
31.0	11.654251	37	0	37
32.0	11.717695	29	0	30
33.0	11.77559	30	0	22
34.0	11.828422	30	0	32
35.0	11.876634	21	0	26
36.0	11.920629	29	0	33
37.0	11.960777	26	0	22
38.0	11.997414	15	0	15
39.0	12.030846	26	0	17
40.0	12.061355	17	0	13
41.0	12.089196	13	0	16
42.0	12.114602	13	0	18
43.0	12.137786	19	0	15
44.0	12.158943	17	0	14
45.0	12.178249	15	0	11
46.0	12.195867	10	0	9
47.0	12.211944	7	0	6
48.0	12.226616	11	0	16
49.0	12.240004	14	0	10
50.0	12.252221	9	0	5
51.0	12.26337	8	0	9
52.0	12.273544	3	0	7
53.0	12.282828	8	0	5
54.0	12.2913	3	0	4
55.0	12.299031	4	0	5
56.0	12.306086	4	0	2
57.0	12.312524	8	0	8
58.0	12.318399	7	0	9
59.0	12.323761	6	0	7
60.0	12.328653	7	0	5
61.0	12.333118	3	0	6
62.0	12.337192	4	0	2
63.0	12.340909	4	0	1
64.0	12.344302	3	0	4
65.0	12.347398	4	0	2
66.0	12.350223	2	0	2
67.0	12.352801	4	0	5
68.0	12.355154	3	0	3
69.0	12.357301	5	0	5
70.0	12.35926	3	0	2
71.0	12.361048	1	0	0
72.0	12.36268	1	0	2
73.0	12.364168	5	0	2
74.0	12.365527	1	0	4
75.0	12.366767	2	0	1
76.0	12.367898	0	0	2
77.0	12.36893	3	0	2
78.0	12.369873	0	0	2
79.0	12.370732	3	0	1
80.0	12.371517	2	0	2
81.0	12.372233	1	0	1
82.0	12.372886	3	0	4
83.0	12.373482	1	0	2
