## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[results/bam/KI3-ATAC.sorted.bam] OUTPUT=results/bam/KI3-ATAC.markdup.bam METRICS_FILE=results/qc/picard/KI3-ATAC.markdup_metrics.txt REMOVE_DUPLICATES=false TMP_DIR=[tmp/KI3-ATAC] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 18 10:52:26 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
KI3-ATAC	1553843	20768462	0	0	453188	2380711	1431113	0.121015	190390225

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
81.0	10.352682	3	0	1
82.0	10.352837	2	0	1
83.0	10.352977	1	0	4
84.0	10.353102	3	0	2
85.0	10.353214	4	0	2
86.0	10.353315	2	0	0
87.0	10.353405	1	0	3
88.0	10.353486	1	0	5
89.0	10.353558	2	0	1
90.0	10.353624	3	0	2
91.0	10.353682	2	0	0
92.0	10.353734	1	0	3
93.0	10.353781	1	0	2
94.0	10.353823	4	0	0
95.0	10.353861	1	0	0
96.0	10.353894	0	0	2
97.0	10.353925	1	0	2
98.0	10.353952	0	0	2
99.0	10.353976	3	0	1
100.0	10.353998	2	0	0
101.0	0	1	0	0
102.0	0	0	0	3
103.0	0	2	0	0
104.0	0	2	0	2
105.0	0	2	0	1
107.0	0	1	0	1
108.0	0	0	0	3
109.0	0	1	0	2
110.0	0	1	0	1
111.0	0	2	0	1
112.0	0	1	0	0
113.0	0	1	0	0
114.0	0	1	0	1
115.0	0	1	0	0
116.0	0	0	0	1
117.0	0	0	0	2
118.0	0	2	0	2
119.0	0	1	0	0
120.0	0	1	0	1
121.0	0	0	0	2
122.0	0	2	0	0
123.0	0	1	0	1
124.0	0	1	0	0
125.0	0	1	0	2
126.0	0	1	0	0
127.0	0	0	0	1
129.0	0	0	0	1
130.0	0	2	0	0
131.0	0	1	0	0
132.0	0	0	0	3
133.0	0	0	0	1
134.0	0	2	0	0
135.0	0	1	0	0
138.0	0	0	0	1
139.0	0	0	0	1
141.0	0	2	0	0
142.0	0	1	0	1
144.0	0	1	0	1
148.0	0	1	0	0
152.0	0	0	0	1
156.0	0	0	0	2
157.0	0	2	0	0
159.0	0	1	0	0
175.0	0	0	0	2
178.0	0	1	0	0
179.0	0	1	0	0
184.0	0	0	0	1
190.0	0	1	0	0
198.0	0	0	0	1
201.0	0	0	0	1
202.0	0	1	0	0
203.0	0	1	0	0
216.0	0	0	0	1
220.0	0	1	0	0
237.0	0	0	0	1
243.0	0	1	0	0
249.0	0	0	0	1
261.0	0	1	0	0
349.0	0	0	0	1
361.0	0	1	0	0
604.0	0	0	0	1
615.0	0	1	0	0

