## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[results/bam/PAZ3-ATAC.sorted.bam] OUTPUT=results/bam/PAZ3-ATAC.markdup.bam METRICS_FILE=results/qc/picard/PAZ3-ATAC.markdup_metrics.txt REMOVE_DUPLICATES=false TMP_DIR=[tmp/PAZ3-ATAC] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 18 10:13:39 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
PAZ3-ATAC	1332113	11604746	0	0	471964	1209775	555256	0.117821	89547181

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.047069	9648904	0	10113402
2.0	1.966869	602980	425985	206024
3.0	2.77487	84412	49421	28962
4.0	3.48466	22232	7755	13259
5.0	4.108177	9616	1354	7779
6.0	4.655906	5630	262	5140
7.0	5.137061	3864	57	3652
8.0	5.559732	2869	10	2764
9.0	5.931028	2079	1	1981
10.0	6.257195	1663	2	1619
11.0	6.543716	1321	0	1279
12.0	6.795412	1146	0	1121
13.0	7.016514	950	0	897
14.0	7.210742	790	0	786
15.0	7.381362	723	0	694
16.0	7.531244	561	0	557
17.0	7.662908	535	0	513
18.0	7.778568	398	0	388
19.0	7.88017	367	0	347
20.0	7.969423	294	0	285
21.0	8.047827	307	0	292
22.0	8.116701	258	0	262
23.0	8.177204	233	0	218
24.0	8.230353	217	0	205
25.0	8.277042	167	0	186
26.0	8.318055	186	0	165
27.0	8.354084	145	0	141
28.0	8.385734	135	0	144
29.0	8.413536	143	0	128
30.0	8.437959	108	0	102
31.0	8.459414	115	0	96
32.0	8.478261	88	0	94
33.0	8.494817	87	0	88
34.0	8.509361	76	0	67
35.0	8.522137	78	0	86
36.0	8.53336	69	0	74
37.0	8.543219	78	0	73
38.0	8.551879	66	0	59
39.0	8.559487	61	0	60
40.0	8.56617	52	0	40
41.0	8.572041	44	0	45
42.0	8.577199	40	0	50
43.0	8.581729	34	0	33
44.0	8.585709	41	0	36
45.0	8.589205	33	0	36
46.0	8.592276	42	0	38
47.0	8.594974	35	0	34
48.0	8.597344	34	0	34
49.0	8.599425	35	0	27
50.0	8.601254	28	0	31
51.0	8.602861	25	0	26
52.0	8.604272	23	0	21
53.0	8.605512	26	0	20
54.0	8.606601	25	0	22
55.0	8.607557	15	0	19
56.0	8.608398	24	0	29
57.0	8.609136	18	0	16
58.0	8.609785	16	0	13
59.0	8.610354	18	0	17
60.0	8.610855	16	0	12
61.0	8.611294	17	0	13
62.0	8.61168	9	0	14
63.0	8.61202	8	0	9
64.0	8.612318	15	0	11
65.0	8.61258	9	0	18
66.0	8.612809	15	0	10
67.0	8.613011	12	0	7
68.0	8.613189	11	0	13
69.0	8.613345	13	0	8
70.0	8.613482	9	0	10
71.0	8.613602	10	0	13
72.0	8.613708	7	0	12
73.0	8.613801	16	0	10
74.0	8.613882	8	0	7
75.0	8.613954	8	0	6
76.0	8.614017	6	0	3
77.0	8.614072	7	0	11
78.0	8.614121	2	0	5
79.0	8.614163	5	0	3
80.0	8.614201	10	0	14
81.0	8.614234	9	0	9
82.0	8.614262	13	0	3
83.0	8.614288	3	0	5
84.0	8.61431	3	0	5
85.0	8.61433	4	0	3
86.0	8.614347	3	0	8
87.0	8.614362	4	0	3
88.0	8.614375	6	0	6
89.0	8.614387	10	0	6
90.0	8.614397	5	0	3
91.0	8.614406	3	0	3
92.0	8.614414	1	0	1
93.0	8.614421	5	0	1
94.0	8.614427	1	0	3
95.0	8.614433	1	0	3
96.0	8.614437	2	0	3
97.0	8.614442	1	0	4
98.0	8.614445	6	0	3
99.0	8.614448	0	0	2
100.0	8.614451	6	0	4
101.0	0	3	0	1
102.0	0	3	0	3
104.0	0	2	0	3
105.0	0	2	0	2
106.0	0	2	0	2
107.0	0	3	0	4
108.0	0	2	0	3
109.0	0	4	0	1
110.0	0	1	0	1
111.0	0	2	0	1
112.0	0	3	0	2
113.0	0	0	0	4
114.0	0	1	0	2
115.0	0	3	0	1
116.0	0	1	0	2
117.0	0	2	0	1
118.0	0	3	0	0
119.0	0	1	0	4
