## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[results/bam/WT3-ATAC.sorted.bam] OUTPUT=results/bam/WT3-ATAC.markdup.bam METRICS_FILE=results/qc/picard/WT3-ATAC.markdup_metrics.txt REMOVE_DUPLICATES=false TMP_DIR=[tmp/WT3-ATAC] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 18 10:53:15 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
WT3-ATAC	1611175	20639719	0	0	576501	2397183	1424673	0.125222	183366797

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.070054	16442959	0	17567647
2.0	2.026195	1486427	998052	594559
3.0	2.880548	226728	153608	41180
4.0	3.643951	48926	29320	12257
5.0	4.326084	14629	5851	6914
6.0	4.935601	6134	1148	4426
7.0	5.48023	3502	241	3013
8.0	5.966881	2435	55	2193
9.0	6.401725	1815	12	1710
10.0	6.790277	1312	4	1267
11.0	7.137465	1050	2	1006
12.0	7.447693	868	6	815
13.0	7.724895	669	3	671
14.0	7.972588	572	1	528
15.0	8.193912	512	1	494
16.0	8.391675	432	2	426
17.0	8.568384	333	1	316
18.0	8.726282	296	1	293
19.0	8.867371	299	1	288
20.0	8.99344	257	0	241
21.0	9.106088	222	0	205
22.0	9.206745	161	1	168
23.0	9.296685	171	0	169
24.0	9.377051	148	0	138
25.0	9.448862	111	1	110
26.0	9.513028	124	0	110
27.0	9.570363	107	0	107
28.0	9.621594	82	1	75
29.0	9.667371	70	0	75
30.0	9.708275	64	0	57
31.0	9.744825	71	0	79
32.0	9.777484	71	0	66
33.0	9.806666	63	0	58
34.0	9.832741	58	0	54
35.0	9.856041	52	0	50
36.0	9.87686	48	0	45
37.0	9.895463	47	1	48
38.0	9.912085	38	0	39
39.0	9.926938	36	0	33
40.0	9.94021	36	0	36
41.0	9.952069	34	0	34
42.0	9.962665	37	0	29
43.0	9.972134	28	0	36
44.0	9.980594	29	0	15
45.0	9.988154	22	0	17
46.0	9.994909	15	0	20
47.0	10.000944	16	0	14
48.0	10.006338	16	0	13
49.0	10.011157	14	0	20
50.0	10.015463	14	0	11
51.0	10.019311	11	0	16
52.0	10.022749	18	0	17
53.0	10.025821	14	0	15
54.0	10.028566	16	0	18
55.0	10.031019	22	0	19
56.0	10.033211	9	0	9
57.0	10.035169	12	0	13
58.0	10.036919	16	0	12
59.0	10.038482	8	0	6
60.0	10.03988	9	0	9
61.0	10.041128	10	0	12
62.0	10.042244	14	0	9
63.0	10.04324	8	0	10
64.0	10.044131	12	0	9
65.0	10.044927	5	0	6
66.0	10.045638	9	0	7
67.0	10.046273	5	0	3
68.0	10.046841	5	0	8
69.0	10.047348	7	0	8
70.0	10.047802	8	0	2
71.0	10.048207	1	0	7
72.0	10.048569	11	0	5
73.0	10.048892	5	0	7
74.0	10.049181	4	0	4
75.0	10.049439	4	0	2
76.0	10.04967	2	0	3
77.0	10.049876	3	0	1
78.0	10.05006	3	0	2
79.0	10.050225	1	0	3
80.0	10.050372	3	0	1
