## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[results/bam/KO3-ATAC.sorted.bam] OUTPUT=results/bam/KO3-ATAC.markdup.bam METRICS_FILE=results/qc/picard/KO3-ATAC.markdup_metrics.txt REMOVE_DUPLICATES=false TMP_DIR=[tmp/KO3-ATAC] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 18 10:43:52 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
KO3-ATAC	1471416	21132861	0	0	487468	2502198	1509236	0.125565	187310140

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.072658	16718351	0	17904535
2.0	2.030872	1586852	1050708	652568
3.0	2.886854	239713	164415	39198
4.0	3.65151	50734	31660	10674
5.0	4.334584	14291	6404	6003
6.0	4.94478	5789	1295	3819
7.0	5.489874	3161	304	2623
8.0	5.976811	2160	60	2009
9.0	6.411796	1601	18	1520
10.0	6.800372	1192	11	1130
11.0	7.147491	913	4	914
12.0	7.457575	773	1	737
13.0	7.734576	624	1	608
14.0	7.982023	536	1	499
15.0	8.20307	437	0	428
16.0	8.400533	394	0	355
17.0	8.576929	305	0	300
18.0	8.734504	268	0	269
19.0	8.875268	235	1	227
20.0	9.001014	219	1	204
21.0	9.113344	158	0	157
22.0	9.213689	157	0	146
23.0	9.303328	152	0	156
24.0	9.383403	129	0	117
25.0	9.454935	114	0	107
26.0	9.518836	93	0	98
27.0	9.575918	94	0	92
28.0	9.626911	85	1	83
29.0	9.672463	58	0	49
30.0	9.713155	68	0	72
31.0	9.749505	77	0	74
32.0	9.781978	56	0	52
33.0	9.810985	50	0	57
34.0	9.836898	46	0	43
35.0	9.860047	46	0	38
36.0	9.880725	54	0	55
37.0	9.899197	40	0	43
38.0	9.915699	39	0	39
39.0	9.93044	38	0	32
40.0	9.943608	39	0	39
41.0	9.955371	37	0	28
42.0	9.96588	20	0	20
43.0	9.975267	21	0	16
44.0	9.983652	19	0	17
45.0	9.991143	10	0	13
46.0	9.997835	18	0	17
47.0	10.003813	21	0	24
48.0	10.009153	17	0	19
49.0	10.013923	20	0	18
50.0	10.018184	15	0	13
51.0	10.021991	18	0	12
52.0	10.025391	9	0	14
53.0	10.028429	13	0	13
54.0	10.031143	12	0	5
55.0	10.033567	12	0	14
56.0	10.035732	8	0	14
57.0	10.037667	10	0	9
58.0	10.039395	9	0	8
59.0	10.040938	14	0	12
60.0	10.042317	7	0	4
61.0	10.043549	7	0	7
62.0	10.04465	10	0	8
63.0	10.045633	6	0	5
64.0	10.046511	5	0	5
65.0	10.047295	5	0	12
66.0	10.047996	3	0	6
67.0	10.048622	10	0	5
68.0	10.049181	6	0	7
69.0	10.049681	8	0	4
70.0	10.050127	6	0	2
71.0	10.050526	1	0	6
72.0	10.050882	5	0	6
73.0	10.0512	4	0	2
74.0	10.051484	5	0	3
75.0	10.051738	3	0	1
76.0	10.051965	2	0	2
77.0	10.052167	2	0	2
78.0	10.052348	4	0	7
79.0	10.05251	8	0	7
80.0	10.052654	2	0	0
