## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[results/bam/WT2-ATAC.sorted.bam] OUTPUT=results/bam/WT2-ATAC.markdup.bam METRICS_FILE=results/qc/picard/WT2-ATAC.markdup_metrics.txt REMOVE_DUPLICATES=false TMP_DIR=[tmp/WT2-ATAC] VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 18 11:34:52 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
WT2-ATAC	1938171	27012292	0	0	585989	3355065	2004819	0.130375	223164613

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
81.0	9.432732	3	0	3
82.0	9.432792	2	0	2
83.0	9.432844	7	0	5
84.0	9.432891	3	0	5
85.0	9.432932	5	0	3
86.0	9.432969	1	0	2
87.0	9.433001	3	0	0
88.0	9.43303	3	0	7
89.0	9.433055	6	0	3
90.0	9.433078	5	0	6
91.0	9.433098	4	0	3
92.0	9.433116	5	0	2
93.0	9.433131	2	0	0
94.0	9.433145	1	0	1
95.0	9.433158	5	0	5
96.0	9.433168	1	0	2
97.0	9.433178	3	0	2
98.0	9.433187	2	0	1
99.0	9.433194	1	0	4
100.0	9.433201	2	0	4
101.0	0	1	0	2
102.0	0	3	0	1
103.0	0	4	0	0
104.0	0	2	0	2
105.0	0	2	0	3
108.0	0	1	0	0
110.0	0	0	0	3
111.0	0	1	0	0
112.0	0	1	0	1
113.0	0	3	0	0
114.0	0	1	0	2
115.0	0	1	0	2
116.0	0	1	0	2
117.0	0	0	0	1
119.0	0	2	0	0
120.0	0	0	0	2
121.0	0	2	0	0
122.0	0	2	0	1
123.0	0	1	0	3
124.0	0	1	0	3
125.0	0	1	0	0
126.0	0	0	0	1
127.0	0	1	0	1
128.0	0	3	0	2
129.0	0	1	0	0
130.0	0	1	0	0
131.0	0	0	0	1
132.0	0	1	0	0
133.0	0	1	0	1
134.0	0	1	0	1
135.0	0	0	0	1
136.0	0	3	0	1
137.0	0	1	0	0
138.0	0	0	0	1
139.0	0	1	0	2
140.0	0	2	0	1
141.0	0	1	0	0
142.0	0	1	0	0
143.0	0	0	0	2
144.0	0	0	0	1
145.0	0	1	0	2
147.0	0	0	0	1
148.0	0	1	0	1
150.0	0	3	0	0
151.0	0	0	0	1
152.0	0	1	0	1
154.0	0	1	0	4
155.0	0	0	0	1
156.0	0	1	0	0
157.0	0	2	0	1
158.0	0	2	0	1
159.0	0	2	0	0
161.0	0	0	0	1
163.0	0	2	0	0
164.0	0	0	0	1
165.0	0	0	0	1
167.0	0	2	0	2
168.0	0	2	0	0
169.0	0	1	0	0
170.0	0	1	0	0
174.0	0	0	0	3
175.0	0	2	0	0
176.0	0	0	0	2
177.0	0	1	0	1
179.0	0	1	0	0
181.0	0	2	0	1
198.0	0	0	0	1
201.0	0	1	0	1
202.0	0	1	0	0
205.0	0	0	0	1
206.0	0	1	0	0
208.0	0	0	0	2
213.0	0	0	0	1
215.0	0	1	0	0
216.0	0	1	0	0
217.0	0	0	0	1
220.0	0	1	0	0
222.0	0	1	0	0
223.0	0	1	0	0
231.0	0	0	0	1
242.0	0	1	0	0
275.0	0	0	0	1
285.0	0	0	0	1
287.0	0	1	0	0
289.0	0	1	0	0
325.0	0	0	0	1
360.0	0	1	0	0
363.0	0	0	0	1
376.0	0	1	0	0
402.0	0	0	0	1
406.0	0	0	0	1
425.0	0	1	0	0
439.0	0	1	0	0
560.0	0	0	0	1
583.0	0	1	0	0
715.0	0	0	0	1
726.0	0	1	0	0

