Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
KO3-ATAC_R1_001	(1, 0.0002102237087905984)	(2, 0.12322527606816719)	(3, 0.021263359033039303)	(4, 0.01606074952443295)	(5, 0.00011109382984869021)	(6, 0.0)	(7, 0.0)	(8, 0.0009075511330716077)	(9, 0.0)	(10, 0.0)	(15, 0.047481502877330196)	(20, 0.030334768437730197)	(25, 5.4692347002432104e-06)	(30, 0.04774915355047335)	(35, 1.3673086750608026e-06)	(40, 2.7688000669981252e-05)	(45, 0.020687722080838706)	(50, 0.003462709219591482)	(55, 0.00028850213043782937)	(60, 0.0016383776198916067)	(65, 0.01728380713427484)	(70, 0.020032439398315817)	(75, 0.00018903042432715593)	(80, 0.05247252136847089)	(85, 0.03405829178708953)	(90, 0.00026559971013056084)	(95, 0.017012738189444033)	(100, 0.00010357363213585579)	(105, 1.3673086750608026e-06)	(110, 0.017123148364955196)	(115, 7.520197712834414e-06)	(120, 0.0007140769555505041)	(125, 0.00043514598583810045)	(130, 4.785580362712809e-06)	(135, 7.178370544069213e-06)	(140, 0.03310630312207845)	(145, 0.03239496078387806)	(150, 0.0)
KO3-ATAC_R2_001	(1, 0.32837968794597766)	(2, 0.029776564671136627)	(3, 0.021617150152711286)	(4, 0.021374452862887996)	(5, 0.02344079809807363)	(6, 0.025963482603560815)	(7, 0.02199316003835301)	(8, 0.021379580270419474)	(9, 0.01716485127954455)	(10, 0.01922606910719871)	(15, 0.054783614856492406)	(20, 0.019985267249026217)	(25, 0.0373767499414621)	(30, 0.03639536413993721)	(35, 0.03787445029918423)	(40, 0.04039166556997117)	(45, 0.03670916148086366)	(50, 0.039032902574129495)	(55, 0.020973489593926416)	(60, 0.02249803876661921)	(65, 0.025309225402544218)	(70, 0.021139617597946303)	(75, 0.02255854217549065)	(80, 0.046247164970919054)	(85, 0.03750903705577423)	(90, 0.03715695507194607)	(95, 0.044141509611325416)	(100, 0.061817392508173946)	(105, 0.021569636176252925)	(110, 0.023157765202336048)	(115, 0.02673840479515152)	(120, 0.039528893796007804)	(125, 0.07231798130547214)	(130, 0.04137236771715853)	(135, 0.05735210420259412)	(140, 0.021461960618091885)	(145, 0.022939337641495083)	(150, 0.021947013370569705)
PAZ1-ATAC_R1_001	(1, 0.00018895944424582092)	(2, 0.12285559513638399)	(3, 0.021845656925566486)	(4, 0.0165992535323884)	(5, 0.00012782550640158473)	(6, 0.0)	(7, 0.0)	(8, 0.0009225666983766549)	(9, 0.0)	(10, 0.0)	(15, 0.04709119443987947)	(20, 0.029671356732700025)	(25, 4.168223034834285e-06)	(30, 0.0444913347922855)	(35, 5.557630713112379e-07)	(40, 2.5287219744661324e-05)	(45, 0.019538128653482225)	(50, 0.0034715740249456474)	(55, 0.0002731575495494735)	(60, 0.0016861851583582956)	(65, 0.017115279544100883)	(70, 0.019054892662977104)	(75, 0.00017367595978476185)	(80, 0.04839612613131825)	(85, 0.032980647940822796)	(90, 0.0002798267064052083)	(95, 0.015863145344436665)	(100, 9.698065594381102e-05)	(105, 2.2230522852449517e-06)	(110, 0.01622744803768118)	(115, 1.1393142961880379e-05)	(120, 0.000699427825245193)	(125, 0.0004596160599743938)	(130, 4.168223034834285e-06)	(135, 6.947038391390474e-06)	(140, 0.03259605989547541)	(145, 0.030703408756124994)	(150, 0.0)
PAZ1-ATAC_R2_001	(1, 0.31570538088138356)	(2, 0.030822619934921257)	(3, 0.02255703365684487)	(4, 0.02201794347767297)	(5, 0.023372615963994113)	(6, 0.02711429084159702)	(7, 0.022808516446613206)	(8, 0.02226664745208475)	(9, 0.017766355982141997)	(10, 0.01978627686482269)	(15, 0.05471320708137744)	(20, 0.020868347564665674)	(25, 0.03704021929521573)	(30, 0.03680985550215722)	(35, 0.03755791259614215)	(40, 0.04009413737207099)	(45, 0.036971582555908794)	(50, 0.03856578892596508)	(55, 0.021406048336159295)	(60, 0.023199217885745006)	(65, 0.026078904239744183)	(70, 0.021800640116790275)	(75, 0.022951069674404537)	(80, 0.04694725180440986)	(85, 0.03769379666707775)	(90, 0.03654308922792783)	(95, 0.0448970418343427)	(100, 0.06032252376012177)	(105, 0.022249696678409755)	(110, 0.02368662209928496)	(115, 0.027652825257697612)	(120, 0.03891647542396247)	(125, 0.07262628451434561)	(130, 0.04118621180719756)	(135, 0.05725221067266283)	(140, 0.022268870504369993)	(145, 0.02381917159179269)	(150, 0.022908553799449227)
PAZ2-ATAC_R1_001	(1, 0.000130880199882926)	(2, 0.12199544785241197)	(3, 0.021486166147447014)	(4, 0.01576770818333148)	(5, 8.557551530806699e-05)	(6, 0.0)	(7, 0.0)	(8, 0.0008557551530806698)	(9, 0.0)	(10, 0.0)	(15, 0.04558792275101589)	(20, 0.029417506260352333)	(25, 5.705034353871133e-06)	(30, 0.04510400160170517)	(35, 0.0)	(40, 6.040624609981199e-06)	(45, 0.0200488330805276)	(50, 0.0033357671457340623)	(55, 0.00022987932543539562)	(60, 0.001636338088792685)	(65, 0.01673219457939181)	(70, 0.01989714628476585)	(75, 0.00015437151781063063)	(80, 0.0512986621392409)	(85, 0.03320900497388386)	(90, 0.00027283487821748415)	(95, 0.016698635553780806)	(100, 6.577569019757306e-05)	(105, 1.0067707683301998e-06)	(110, 0.016932206372033413)	(115, 7.0473953783113986e-06)	(120, 0.0005829202748631857)	(125, 0.00044834858216304905)	(130, 4.027083073320799e-06)	(135, 1.0067707683301998e-06)	(140, 0.032018330745205346)	(145, 0.029944382962445136)	(150, 0.0)
PAZ2-ATAC_R2_001	(1, 0.3220374436170616)	(2, 0.026124023486888137)	(3, 0.01723927145637412)	(4, 0.01988372267452145)	(5, 0.01999950131287942)	(6, 0.022922492443598102)	(7, 0.016792936415747736)	(8, 0.018900443224118952)	(9, 0.014287755153886085)	(10, 0.016839919051603144)	(15, 0.05047042538716125)	(20, 0.01698220932019381)	(25, 0.03421745369349462)	(30, 0.03308315862784259)	(35, 0.0347738623381251)	(40, 0.037192796904166464)	(45, 0.0328667029126516)	(50, 0.035556794405629887)	(55, 0.01812590091301692)	(60, 0.01964511800242719)	(65, 0.022124458814568364)	(70, 0.017944010994205263)	(75, 0.019542762974313618)	(80, 0.04311294461220415)	(85, 0.03365164852169304)	(90, 0.03420100977094522)	(95, 0.040145991157935046)	(100, 0.05865043787984413)	(105, 0.018407796728149375)	(110, 0.019918288470900786)	(115, 0.023456416541069215)	(120, 0.03622831050810613)	(125, 0.06744021786787899)	(130, 0.03797640015218347)	(135, 0.05326488544978977)	(140, 0.018466860613224743)	(145, 0.019653843349086052)	(150, 0.020341803374111688)
PAZ3-ATAC_R1_001	(1, 0.00024853373919646077)	(2, 0.12542339875960481)	(3, 0.021551829134184002)	(4, 0.016181523394615024)	(5, 0.0001101456344166133)	(6, 0.0)	(7, 0.0)	(8, 0.0009164681632869491)	(9, 0.0)	(10, 0.0)	(15, 0.04852112893344358)	(20, 0.030976059069691614)	(25, 8.190316405337912e-06)	(30, 0.044965684339416036)	(35, 8.472741108970254e-07)	(40, 3.473823854677804e-05)	(45, 0.01954717858780164)	(50, 0.003477777800528657)	(55, 0.0003117968728101053)	(60, 0.0017338052555989462)	(65, 0.017656062772279477)	(70, 0.01891906604692331)	(75, 0.00018103423502833108)	(80, 0.04761087411363654)	(85, 0.03378816184375884)	(90, 0.0002869434988904592)	(95, 0.01580646338819127)	(100, 0.00011607655319289247)	(105, 2.2593976290587342e-06)	(110, 0.016075331706049262)	(115, 1.1296988145293671e-05)	(120, 0.0007718667150271901)	(125, 0.0004518795258117468)	(130, 3.3890964435881015e-06)	(135, 7.060617590808544e-06)	(140, 0.0335896172771053)	(145, 0.03134942452789357)	(150, 0.0)
PAZ3-ATAC_R2_001	(1, 0.3150984175955674)	(2, 0.03216817374372373)	(3, 0.02443256111123389)	(4, 0.02235109104546353)	(5, 0.025281247345649075)	(6, 0.028009469982737498)	(7, 0.02506378032385217)	(8, 0.02313058322748879)	(9, 0.019014243172047408)	(10, 0.02060514152760839)	(15, 0.057043576790253125)	(20, 0.02190655456194622)	(25, 0.03819907086508875)	(30, 0.038379822675413455)	(35, 0.039168634872658585)	(40, 0.04154580360313201)	(45, 0.038487708912201005)	(50, 0.039597637997476114)	(55, 0.022557261079115137)	(60, 0.024292478458232247)	(65, 0.027299171853102155)	(70, 0.023239316738387243)	(75, 0.024352352495402303)	(80, 0.04855558474728673)	(85, 0.03931944966439825)	(90, 0.037138566102949314)	(95, 0.04687600503478519)	(100, 0.06109439431445181)	(105, 0.023529084484314025)	(110, 0.02519821448278117)	(115, 0.02883951618671295)	(120, 0.04000743624244664)	(125, 0.0751116972051322)	(130, 0.04229620604068314)	(135, 0.05967521017869929)	(140, 0.02350168928806169)	(145, 0.024960695307026364)	(150, 0.02344407464852069)
WT1-ATAC_R1_001	(1, 0.00026288979485748396)	(2, 0.11884069154012662)	(3, 0.019350501934578806)	(4, 0.01491763608336123)	(5, 8.702558726316712e-05)	(6, 0.0)	(7, 0.0)	(8, 0.0008339952112720181)	(9, 0.0)	(10, 0.0)	(15, 0.04283907054352121)	(20, 0.029188019361452655)	(25, 5.801705817544475e-06)	(30, 0.04209645219887551)	(35, 2.9008529087722373e-06)	(40, 3.6985874586846025e-05)	(45, 0.018192699017365088)	(50, 0.003178246968173582)	(55, 0.00028065751892371397)	(60, 0.0025520253464923755)	(65, 0.016448923812579376)	(70, 0.018032789500769014)	(75, 0.00024149600465528875)	(80, 0.04525838186943725)	(85, 0.030639171029065965)	(90, 0.00027340538665178335)	(95, 0.015354577052745049)	(100, 0.00010479331132939707)	(105, 1.5954690998247306e-05)	(110, 0.015783178070016148)	(115, 3.444762829167032e-05)	(120, 0.0006875021393790203)	(125, 0.00041808542547679866)	(130, 1.5229477771054244e-05)	(135, 0.0005591393981658488)	(140, 0.03001077376770318)	(145, 0.029974875712957125)	(150, 3.988672749561826e-05)
WT1-ATAC_R2_001	(1, 0.2953322085759655)	(2, 0.027559915666404238)	(3, 0.020363987419581106)	(4, 0.019986876541440712)	(5, 0.0220990600656405)	(6, 0.02420217842450037)	(7, 0.020445573907640326)	(8, 0.020295092162997765)	(9, 0.01594562583290739)	(10, 0.01814193409146157)	(15, 0.04990989950865353)	(20, 0.018912835751967796)	(25, 0.03467462003178175)	(30, 0.03368434137004962)	(35, 0.034758382159522545)	(40, 0.03845443137191197)	(45, 0.03378695904169744)	(50, 0.035573159220273945)	(55, 0.020192474491349945)	(60, 0.021775614966312397)	(65, 0.02388489763760341)	(70, 0.020651897070776748)	(75, 0.02658051520308001)	(80, 0.04343120714352434)	(85, 0.03486643893037431)	(90, 0.03472792320398044)	(95, 0.04078889275024643)	(100, 0.05582908986900329)	(105, 0.02044919997377629)	(110, 0.021851037141940474)	(115, 0.02526171494942943)	(120, 0.03603475743938232)	(125, 0.06663766780708864)	(130, 0.0383155530389045)	(135, 0.05424051029483688)	(140, 0.020575024468694286)	(145, 0.022004782346105402)	(150, 0.021101891878250043)
WT2-ATAC_R1_001	(1, 0.00020204256424723405)	(2, 0.1240481568571435)	(3, 0.02127185411627832)	(4, 0.016218398973834182)	(5, 9.444593239959462e-05)	(6, 0.0)	(7, 0.0)	(8, 0.0008906610080721266)	(9, 0.0)	(10, 0.0)	(15, 0.04698505809160086)	(20, 0.030361856678393227)	(25, 7.412212416170717e-06)	(30, 0.04825422014015035)	(35, 7.173108789842629e-07)	(40, 1.9845600985231274e-05)	(45, 0.02078408271856902)	(50, 0.003444048633629775)	(55, 0.0002883589733516737)	(60, 0.001682811322097081)	(65, 0.01714420821497654)	(70, 0.020220515471313715)	(75, 0.0001836315850199713)	(80, 0.05253297953329148)	(85, 0.03402564154461851)	(90, 0.00028477241895675235)	(95, 0.017188442385847234)	(100, 8.799013448873626e-05)	(105, 1.1955181316404383e-06)	(110, 0.017343620639334166)	(115, 9.325041426795418e-06)	(120, 0.0006988998997570001)	(125, 0.0004559706154076632)	(130, 4.782072526561753e-06)	(135, 5.499383405546016e-06)	(140, 0.03298577987371766)	(145, 0.03285905495176378)	(150, 0.0)
WT2-ATAC_R2_001	(1, 0.32895876910218297)	(2, 0.02831584694790378)	(3, 0.020528241838397965)	(4, 0.020849836215809242)	(5, 0.022332278699043386)	(6, 0.024675494237058643)	(7, 0.020500744921370235)	(8, 0.020204256424723406)	(9, 0.01645272052763571)	(10, 0.018355507185954634)	(15, 0.05340236031862041)	(20, 0.018791632200377065)	(25, 0.036411895735372825)	(30, 0.03537801165513017)	(35, 0.036786571117828945)	(40, 0.03932943818382815)	(45, 0.03554681881531781)	(50, 0.037870188752347836)	(55, 0.019988106746522814)	(60, 0.021424641333501967)	(65, 0.024225979419561842)	(70, 0.020113397046718735)	(75, 0.0215355854161182)	(80, 0.045261838256654335)	(85, 0.03639539758515618)	(90, 0.036151033679048886)	(95, 0.042780659926247765)	(100, 0.061134254283191775)	(105, 0.020354174398431117)	(110, 0.022217748062032232)	(115, 0.025488685670200472)	(120, 0.038694378952300754)	(125, 0.07076008807190794)	(130, 0.04039153649197752)	(135, 0.05628140708323691)	(140, 0.020443120947425165)	(145, 0.02173547604772848)	(150, 0.021354344867361506)
WT3-ATAC_R1_001	(1, 0.0002224789229411336)	(2, 0.12624764579965736)	(3, 0.021396072308331893)	(4, 0.01605200667302672)	(5, 7.009609900885031e-05)	(6, 0.0)	(7, 0.0)	(8, 0.0007802000585332903)	(9, 0.0)	(10, 0.0)	(15, 0.049538741763441696)	(20, 0.03108304842570714)	(25, 7.619141196614163e-06)	(30, 0.047498030985340556)	(35, 3.047656478645665e-07)	(40, 2.6514611364217288e-05)	(45, 0.02056162396447871)	(50, 0.0033783272065787203)	(55, 0.00030385135092097284)	(60, 0.001742040443193862)	(65, 0.017746808440801575)	(70, 0.020489699271582673)	(75, 0.00018468798260592732)	(80, 0.05175408325776923)	(85, 0.03427729718097566)	(90, 0.0002922702563021193)	(95, 0.01684957837348829)	(100, 0.00011093469582270222)	(105, 2.438125182916532e-06)	(110, 0.01732745090933993)	(115, 1.219062591458266e-05)	(120, 0.0007067515373979298)	(125, 0.00047604394196445294)	(130, 3.961953422239365e-06)	(135, 7.314375548749597e-06)	(140, 0.03445771844451149)	(145, 0.03267880135792601)	(150, 0.0)
WT3-ATAC_R2_001	(1, 0.3286501316877126)	(2, 0.03118666874598109)	(3, 0.022907709921740144)	(4, 0.022356084099105278)	(5, 0.02468601747702989)	(6, 0.027497480578580515)	(7, 0.023236856821433876)	(8, 0.022683707170559685)	(9, 0.018040602525343015)	(10, 0.020073998927895405)	(15, 0.05667208651735974)	(20, 0.02096604797919499)	(25, 0.038671408291886984)	(30, 0.03811002996852045)	(35, 0.03843399585220049)	(40, 0.04097147463632087)	(45, 0.03738255436706773)	(50, 0.04027142794317595)	(55, 0.022049489857353523)	(60, 0.02363213786671422)	(65, 0.026213502904127096)	(70, 0.02231341690840424)	(75, 0.023622690131630417)	(80, 0.047821692103372726)	(85, 0.038230412399426955)	(90, 0.03793905644006843)	(95, 0.046286892300726766)	(100, 0.06311605137580814)	(105, 0.022652316308829638)	(110, 0.02437515651620803)	(115, 0.02767333035739837)	(120, 0.04044819201893741)	(125, 0.07486781475746582)	(130, 0.0426156853065502)	(135, 0.05881367472490405)	(140, 0.022523400439782924)	(145, 0.024079838603427266)	(150, 0.02251303840775553)
