Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
KO3-ATAC_R1_001	(1, 38.15652918947651)	(2, 38.63846095735535)	(3, 38.928867577863954)	(4, 38.83044596481573)	(5, 38.823185145558554)	(6, 39.01122649297289)	(7, 39.11842718483108)	(8, 39.15114390752891)	(9, 39.195231579361156)	(10, 39.237399597669416)	(15, 39.35660179356715)	(20, 39.41691987742078)	(25, 39.127790364233945)	(30, 39.0476291038488)	(35, 39.07651370470576)	(40, 39.08079655985138)	(45, 39.06674107788361)	(50, 39.05715703027393)	(55, 39.0274982045528)	(60, 39.0096513191965)	(65, 38.98315429907485)	(70, 38.95690539762191)	(75, 38.90766625362551)	(80, 38.662355619895024)	(85, 38.25640152386551)	(90, 37.63543047491758)	(95, 36.58077853872304)	(100, 35.51481492622515)	(105, 34.43877919844947)	(110, 33.29257381843166)	(115, 32.54005927966761)	(120, 33.4180535814087)	(125, 33.75307081462542)	(130, 33.72047226841636)	(135, 33.50603497233764)	(140, 33.37779650003162)	(145, 33.349772599475976)	(150, 33.486611416001956)
KO3-ATAC_R2_001	(1, 37.57599511870803)	(2, 38.01335525584909)	(3, 38.40061070841971)	(4, 38.361736960575364)	(5, 38.67644619383993)	(6, 38.84928645287656)	(7, 38.89270113537894)	(8, 38.92769716163811)	(9, 38.947964094474194)	(10, 39.03108243333088)	(15, 39.0670619305373)	(20, 39.11354028689554)	(25, 38.68114041747352)	(30, 38.62359161908148)	(35, 38.658411700060334)	(40, 38.69117236122245)	(45, 38.708974193757896)	(50, 38.71210585020108)	(55, 38.71642485015151)	(60, 38.7250090738022)	(65, 38.71299767728439)	(70, 38.707546655135694)	(75, 38.695767489159806)	(80, 38.666868887062016)	(85, 38.63248352820331)	(90, 38.5429758106004)	(95, 38.44796572157152)	(100, 38.24267079138117)	(105, 37.85083475220094)	(110, 37.71700106137337)	(115, 37.72308295290818)	(120, 37.7337277927707)	(125, 37.77698193956154)	(130, 37.81519002685052)	(135, 37.90421885826308)	(140, 37.928723593423925)	(145, 38.011164034312614)	(150, 38.0006479333984)
PAZ1-ATAC_R1_001	(1, 38.16733031261284)	(2, 38.68611877245943)	(3, 38.964581136100875)	(4, 38.84964799912234)	(5, 38.84353869019649)	(6, 39.02814373077859)	(7, 39.122214355704706)	(8, 39.156947713643525)	(9, 39.195623043470846)	(10, 39.23273168831539)	(15, 39.34920974103719)	(20, 39.4084878192574)	(25, 39.14059304588118)	(30, 39.0723153628641)	(35, 39.11325499926945)	(40, 39.12043794241172)	(45, 39.10497822548075)	(50, 39.09381524623722)	(55, 39.05718391294883)	(60, 39.03222403209554)	(65, 39.0071257495646)	(70, 38.96303176313778)	(75, 38.906648048974276)	(80, 38.56237654626486)	(85, 38.09537323352792)	(90, 37.457742721601775)	(95, 36.37470409923616)	(100, 35.309023069113756)	(105, 34.34755696279706)	(110, 33.38046394434277)	(115, 32.678950751555625)	(120, 33.438051091187994)	(125, 33.637818554361324)	(130, 33.589613983087794)	(135, 33.37144345396967)	(140, 33.26611836564086)	(145, 33.34010918743604)	(150, 33.50280924338471)
PAZ1-ATAC_R2_001	(1, 37.581255728875206)	(2, 38.14833227451206)	(3, 38.48785318673711)	(4, 38.46114237988529)	(5, 38.70001887927153)	(6, 38.87164032192243)	(7, 38.91773589460821)	(8, 38.94422650813117)	(9, 38.97980776599974)	(10, 39.048153324360726)	(15, 39.07467898430298)	(20, 39.117798273455335)	(25, 38.70435757151323)	(30, 38.64373845367485)	(35, 38.67410392513782)	(40, 38.70223290040686)	(45, 38.71480816809432)	(50, 38.714714049618195)	(55, 38.715450946989705)	(60, 38.722277468159085)	(65, 38.70390541379367)	(70, 38.69787707398969)	(75, 38.684670120437744)	(80, 38.6534174065772)	(85, 38.59802092214544)	(90, 38.49811080014932)	(95, 38.38773570398148)	(100, 38.12126551252832)	(105, 37.70721190395592)	(110, 37.55205548694043)	(115, 37.62510553523902)	(120, 37.64165881605015)	(125, 37.720461373382804)	(130, 37.77887610701752)	(135, 37.89006948094341)	(140, 37.93777764464164)	(145, 38.03018137494561)	(150, 38.026458545993755)
PAZ2-ATAC_R1_001	(1, 38.105521255061916)	(2, 38.42225727872613)	(3, 38.73856961969201)	(4, 38.58555073196765)	(5, 38.581404044527055)	(6, 38.75269048581153)	(7, 38.92248016099473)	(8, 38.9574980645671)	(9, 39.02627977092475)	(10, 39.07127567219315)	(15, 39.25554720793438)	(20, 39.34394634609832)	(25, 39.055688652515514)	(30, 38.99770173697825)	(35, 39.04447849492334)	(40, 39.05793064376313)	(45, 39.04763449308068)	(50, 39.03604758173158)	(55, 38.99735725358036)	(60, 38.96940707544401)	(65, 38.940889454455416)	(70, 38.86978710791774)	(75, 38.81716503889172)	(80, 38.53593428981702)	(85, 38.07831665108577)	(90, 37.446612573768185)	(95, 36.4188913755754)	(100, 35.39220090258342)	(105, 34.370462520223086)	(110, 33.262382288781254)	(115, 32.4393501791364)	(120, 33.03017998074584)	(125, 33.19971013056038)	(130, 33.046511889979556)	(135, 32.73618651274171)	(140, 32.457013905148706)	(145, 32.20178237354464)	(150, 32.17483816076002)
PAZ2-ATAC_R2_001	(1, 38.20298784059181)	(2, 38.66745435292947)	(3, 38.96391689939571)	(4, 38.92444886767317)	(5, 39.10980117183419)	(6, 39.253290034583586)	(7, 39.30449342264912)	(8, 39.32814495136508)	(9, 39.33308950463959)	(10, 39.40713385014009)	(15, 39.42226241325705)	(20, 39.45674053332608)	(25, 39.20724509830999)	(30, 39.176518387342504)	(35, 39.19278012465366)	(40, 39.207107680811916)	(45, 39.20985035929803)	(50, 39.199006122609305)	(55, 39.19177539427408)	(60, 39.19043138885739)	(65, 39.17399041950225)	(70, 39.16464920431718)	(75, 39.149455986381476)	(80, 39.118924421147916)	(85, 39.08490661009778)	(90, 39.005905059570125)	(95, 38.923550116696475)	(100, 38.731507156311196)	(105, 38.380688418441316)	(110, 38.26803811889177)	(115, 38.27614003953185)	(120, 38.27751230835993)	(125, 38.31049523289008)	(130, 38.33972708390894)	(135, 38.41462696978476)	(140, 38.437238638533145)	(145, 38.50041608829084)	(150, 38.48636891107976)
PAZ3-ATAC_R1_001	(1, 38.19458855910235)	(2, 38.86110823312493)	(3, 39.09828474298681)	(4, 39.02813657522061)	(5, 38.94878768842935)	(6, 39.14978799436591)	(7, 39.21206009969451)	(8, 39.251566655725064)	(9, 39.29495734221973)	(10, 39.3154959105962)	(15, 39.391480198462666)	(20, 39.42590861146106)	(25, 39.171786071477314)	(30, 39.068063192809866)	(35, 39.067159320788356)	(40, 39.05561488341473)	(45, 39.02130862474914)	(50, 39.00083879854554)	(55, 38.95827999401542)	(60, 38.91198582340958)	(65, 38.713769236564374)	(70, 38.670739460598476)	(75, 38.54490522991948)	(80, 37.964256600636006)	(85, 36.2077488894178)	(90, 34.08185550770889)	(95, 32.17041086934066)	(100, 30.46992987606427)	(105, 28.78692954287373)	(110, 27.307609534008417)	(115, 26.7869736971519)	(120, 28.003222347250066)	(125, 29.05045870078847)	(130, 30.21299422222602)	(135, 31.170071572774454)	(140, 31.747904890939232)	(145, 32.2952680856484)	(150, 32.76090343991171)
PAZ3-ATAC_R2_001	(1, 38.25662783350527)	(2, 38.712684703108444)	(3, 38.95648138923582)	(4, 38.873619280343725)	(5, 39.05987789226726)	(6, 39.20544800077554)	(7, 39.19189105015178)	(8, 39.22669692941508)	(9, 39.213293646072565)	(10, 39.24573907614784)	(15, 39.24548180983681)	(20, 39.273298914705414)	(25, 38.97679363375179)	(30, 38.91600448405702)	(35, 38.924015907006584)	(40, 38.93982638647406)	(45, 38.93358954525881)	(50, 38.923645721650544)	(55, 38.91714535559283)	(60, 38.91842719094671)	(65, 38.888404326548766)	(70, 38.87695659704215)	(75, 38.86441274336978)	(80, 38.83362996447026)	(85, 38.78000055778879)	(90, 38.655528534885846)	(95, 38.54184888626172)	(100, 38.1531500712381)	(105, 37.56185561220603)	(110, 37.49023509102937)	(115, 37.597761626065875)	(120, 37.700691461814024)	(125, 37.8312143323194)	(130, 37.940742439473034)	(135, 38.087884145432625)	(140, 38.17474961320171)	(145, 38.29732362912638)	(150, 38.324052382157056)
WT1-ATAC_R1_001	(1, 38.15541555153046)	(2, 38.72293982876845)	(3, 38.989858727012916)	(4, 38.83075814951112)	(5, 38.82302237253797)	(6, 39.02194930353423)	(7, 39.116593328270376)	(8, 39.15271561894628)	(9, 39.1998116186121)	(10, 39.23987535615221)	(15, 39.36585864375844)	(20, 39.42624833128436)	(25, 39.17888540238601)	(30, 39.11090716342419)	(35, 39.13534963399939)	(40, 39.13837013258638)	(45, 39.11733375647107)	(50, 39.11091266779259)	(55, 39.080980717450544)	(60, 39.06273852988255)	(65, 39.04808731538247)	(70, 39.013887028314066)	(75, 38.98037850038668)	(80, 38.65637240511455)	(85, 38.19864908005252)	(90, 37.43964220009968)	(95, 36.22722805084151)	(100, 35.11077626968882)	(105, 33.95328950918149)	(110, 32.832425189904335)	(115, 32.146058241294114)	(120, 32.93331191536936)	(125, 33.26438480016894)	(130, 33.20803179450822)	(135, 33.10788247310474)	(140, 33.020144102769095)	(145, 33.14051331897604)	(150, 33.322793060115536)
WT1-ATAC_R2_001	(1, 37.86139985878648)	(2, 38.38826353349412)	(3, 38.71621137296788)	(4, 38.67808916177535)	(5, 38.89800176923019)	(6, 39.040330739293964)	(7, 39.07170179551191)	(8, 39.10576118090241)	(9, 39.12716907650187)	(10, 39.193454471983856)	(15, 39.22004788147811)	(20, 39.261881908018594)	(25, 38.92388837866109)	(30, 38.874463320455476)	(35, 38.897307914222935)	(40, 38.91982534254722)	(45, 38.928666605555364)	(50, 38.92683233824409)	(55, 38.925501637241375)	(60, 38.92808747202853)	(65, 38.90870396563997)	(70, 38.89612370629212)	(75, 38.881070034711605)	(80, 38.849236821860366)	(85, 38.82241106855238)	(90, 38.7042762995676)	(95, 38.62631017021624)	(100, 38.38293335406477)	(105, 37.91549285345877)	(110, 37.84504891853303)	(115, 37.80346619288004)	(120, 37.90553125204873)	(125, 37.918972622330415)	(130, 38.01780966314716)	(135, 38.0820619451031)	(140, 38.15184426074954)	(145, 38.21879721500715)	(150, 38.225150387466925)
WT2-ATAC_R1_001	(1, 38.128766627819104)	(2, 38.61172333926721)	(3, 38.91473496540607)	(4, 38.82813318612361)	(5, 38.80955155863823)	(6, 38.994837955945655)	(7, 39.115526180824915)	(8, 39.14625216841584)	(9, 39.20045631492463)	(10, 39.24125493968664)	(15, 39.36384338325128)	(20, 39.425139161598196)	(25, 39.131017719120926)	(30, 39.05125346668875)	(35, 39.08347031799264)	(40, 39.092160768831015)	(45, 39.07980880939294)	(50, 39.07385868217725)	(55, 39.046221593039625)	(60, 39.030682382262604)	(65, 39.00216161394279)	(70, 38.95236842722213)	(75, 38.79821833845671)	(80, 38.53985741126975)	(85, 37.821299783810865)	(90, 36.69704993108974)	(95, 35.359963888657525)	(100, 34.04904207137097)	(105, 32.68232164504347)	(110, 31.34181396755156)	(115, 30.49951590003847)	(120, 31.476721364689684)	(125, 32.189555056963385)	(130, 32.57914108023743)	(135, 32.744190110049956)	(140, 32.80020830707926)	(145, 32.955720999590405)	(150, 33.18975826874437)
WT2-ATAC_R2_001	(1, 37.72480274877354)	(2, 38.14467046206214)	(3, 38.52117503508039)	(4, 38.47423772598297)	(5, 38.795897856891486)	(6, 38.97551737870312)	(7, 38.986784706707304)	(8, 39.0217104777636)	(9, 39.01729012120294)	(10, 39.098665090431794)	(15, 39.12813771115974)	(20, 39.17301181897593)	(25, 38.77178288372148)	(30, 38.71263436592665)	(35, 38.7449172624342)	(40, 38.77777801502171)	(45, 38.79572702691461)	(50, 38.80004361728352)	(55, 38.804297959414335)	(60, 38.81237292882611)	(65, 38.79826315604042)	(70, 38.79115241504047)	(75, 38.77957998124496)	(80, 38.75302255974994)	(85, 38.724100336441516)	(90, 38.632465019348686)	(95, 38.54208285870765)	(100, 38.32707532114516)	(105, 37.89602329184937)	(110, 37.7548569221235)	(115, 37.757421031155666)	(120, 37.81319137814799)	(125, 37.86065983682302)	(130, 37.93506319467001)	(135, 38.01929140660013)	(140, 38.06808713906904)	(145, 38.14023596491303)	(150, 38.139932791078984)
WT3-ATAC_R1_001	(1, 38.2529235482877)	(2, 38.79922825414054)	(3, 39.05516593468561)	(4, 38.962385000873304)	(5, 38.94919297599297)	(6, 39.143391780171804)	(7, 39.23578544827537)	(8, 39.26052748167848)	(9, 39.29957807938944)	(10, 39.343257847860194)	(15, 39.44139235599602)	(20, 39.49197001337647)	(25, 39.25549146706472)	(30, 39.19306452739062)	(35, 39.23369403058878)	(40, 39.24524987842137)	(45, 39.235275910588705)	(50, 39.23161676012356)	(55, 39.19743180693389)	(60, 39.172207299033644)	(65, 39.15033006881578)	(70, 39.12124909907465)	(75, 39.073618781512195)	(80, 38.79219634148954)	(85, 38.26604855520206)	(90, 37.55594649741526)	(95, 36.40578916367339)	(100, 35.19157876438071)	(105, 33.978994893255376)	(110, 32.710740413817504)	(115, 31.927417159592085)	(120, 33.09680978329426)	(125, 33.640797087732615)	(130, 33.71557199163467)	(135, 33.62114495760511)	(140, 33.62392592585594)	(145, 33.740453589418564)	(150, 33.96531401208524)
WT3-ATAC_R2_001	(1, 37.474447427118115)	(2, 38.023439708836655)	(3, 38.38763450565199)	(4, 38.40051024474297)	(5, 38.64826688766646)	(6, 38.8212181927903)	(7, 38.890108456036806)	(8, 38.91016413854927)	(9, 38.94901301187791)	(10, 39.02914853018994)	(15, 39.06586945052614)	(20, 39.11631835051567)	(25, 38.683214650986805)	(30, 38.626410954472064)	(35, 38.663438755529704)	(40, 38.69819023148688)	(45, 38.72083681820153)	(50, 38.7269013559237)	(55, 38.734973964023084)	(60, 38.745439902850464)	(65, 38.7332905422046)	(70, 38.72962565604996)	(75, 38.720898569817095)	(80, 38.69347759760676)	(85, 38.6527536841062)	(90, 38.556929183770244)	(95, 38.45923080746714)	(100, 38.236328248084845)	(105, 37.837731706083886)	(110, 37.697521996232055)	(115, 37.72620379611824)	(120, 37.735950110107254)	(125, 37.790431297335246)	(130, 37.83573007845247)	(135, 37.931867042816556)	(140, 37.96591540004285)	(145, 38.05448625243306)	(150, 38.05084606448652)
